Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.826289654,-0.1124365,-0.6463833,0.2724206,-0.5597411,0.06777202,0.8000156,20.17474,-15.53905,-29.76628,990.3768
0.831207752,0.07301912,-0.4090452,0.2113315,-0.559216,0.06384989,0.8013421,20.17474,-15.53905,-29.76628,990.3795
0.836126327,0.01117176,-0.4087695,0.3330539,-0.5582958,0.07168464,0.8001291,20.17474,-15.53905,-29.76628,990.3795
0.841044903,0.320075,0.06523989,-0.09367707,-0.5503457,0.06524669,0.8090827,20.49459,-15.92322,-29.3299,990.3795
0.845966816,0.6906245,0.5982589,-0.3373285,-0.5587786,0.0697396,0.7995852,20.49459,-15.92322,-29.3299,990.3795
0.850881577,1.122743,0.6570975,-0.7027011,-0.5567843,0.07547028,0.8070356,20.49459,-15.92322,-29.3299,990.3795
0.858258724,1.492455,1.307763,-1.067451,-0.5537169,0.05257913,0.806762,20.49459,-15.92322,-29.3299,990.3795
0.863177299,1.738684,1.662265,-1.127699,-0.5636256,0.0744335,0.8070585,20.49459,-15.92322,-29.3299,990.3795
0.868095875,1.861234,1.779687,-1.309763,-0.5577372,0.06094773,0.8007514,20.49459,-15.92322,-29.3299,990.3795
0.873013973,1.612897,1.719373,-1.308902,-0.5611382,0.05942729,0.8021871,20.49459,-15.92322,-29.3299,990.3795
0.877932548,1.611865,1.599771,-1.186206,-0.5651128,0.06047556,0.796427,20.49459,-15.92322,-29.3299,990.3795
0.882851124,1.48721,1.243442,-0.9417886,-0.5592546,0.06488822,0.7979769,20.49459,-15.92322,-29.3299,990.3795
0.887771606,1.486315,1.005785,-1.063052,-0.5518628,0.06581153,0.8042579,19.80919,-15.91741,-29.33138,990.3795
0.892687798,1.485381,1.301281,-1.306094,-0.5582871,0.07263226,0.801616,19.80919,-15.91741,-29.33138,990.3795
0.897606373,2.349513,1.951952,-1.67082,-0.5518777,0.06680451,0.8033187,19.80919,-15.91741,-29.33138,990.3795
0.902524471,2.780609,2.424516,-1.974456,-0.5543526,0.06539268,0.7994095,19.80919,-15.91741,-29.33138,990.3795
0.907443047,3.582184,3.311376,-2.521535,-0.5532593,0.06903786,0.8135979,19.80919,-15.91741,-29.33138,990.3795
0.912361622,4.754006,4.967597,-3.25114,-0.5409877,0.06857945,0.8178523,19.80919,-15.91741,-29.33138,990.3778
0.917279243,5.866782,6.86365,-3.982615,-0.5403849,0.06499057,0.827443,19.80919,-15.91741,-29.33138,990.3778
0.922198296,7.226842,8.759703,-4.531222,-0.5496978,0.05192759,0.8173898,19.80919,-15.91741,-29.33138,990.3778
0.927116871,7.659588,9.944736,-4.470265,-0.5590416,0.04856762,0.8100759,19.80919,-15.91741,-29.33138,990.3778
0.934494019,8.277797,10.478,-4.165484,-0.5708949,0.03662967,0.7908545,19.80919,-15.91741,-29.33138,990.3778
0.939412594,7.845051,9.470723,-3.068271,-0.5753615,0.0323754,0.7815296,20.18215,-15.20004,-28.92501,990.3778
0.944330692,7.721409,8.937458,-2.397752,-0.5823213,0.04747782,0.7791578,20.18215,-15.20004,-28.92501,990.3778
