Time (s),Roll (deg),Pitch (deg),Yaw (deg)
160.969871521,4.177916,36.51616,-86.50124
160.974790096,4.939434,35.01287,-85.78731
160.979708672,5.665453,33.5124,-85.07445
160.984626770,6.362044,32.00151,-84.37186
160.989545345,7.031058,30.47926,-83.65679
160.994463921,7.678745,28.96483,-82.93001
160.999382019,8.291813,27.45138,-82.21175
161.004300594,8.870056,25.94186,-81.49335
161.009219170,9.40588,24.42605,-80.75594
161.014137268,9.894788,22.89639,-79.99009
161.021514893,10.51856,20.57862,-78.78693
161.026433945,10.85182,19.02806,-77.94961
161.031351566,11.11471,17.49792,-77.08569
161.036270142,11.31228,15.98126,-76.21904
161.041188717,11.45156,14.51063,-75.34557
161.046106815,11.55019,13.09624,-74.4825
161.051025391,11.60361,11.71643,-73.67891
161.055943966,11.56924,10.43812,-72.9758
161.060862064,11.4682,9.292859,-72.39268
161.065780640,11.37333,8.274802,-71.91541
161.070698738,11.40529,7.358478,-71.48821
161.075617313,11.69385,6.529571,-71.0689
161.082995415,12.70762,5.480472,-70.43167
161.087919235,13.71487,4.932933,-70.02996
161.092831612,14.8506,4.506068,-69.70296
161.097750187,15.97121,4.197825,-69.49095
161.102668285,16.93407,4.016008,-69.44035
161.107586861,17.63269,3.993353,-69.57791
161.112505436,18.02118,4.148019,-69.91553
161.117423534,18.11275,4.487269,-70.43418
161.122342110,17.96622,4.989415,-71.09222
161.127260685,17.6425,5.540885,-71.81535
161.132178783,17.2226,6.754754,-72.72501
161.137097359,16.75411,7.635442,-73.53689
161.142017841,16.18325,8.712156,-74.37626
161.146939278,15.49712,9.909133,-75.34363
161.151852608,14.76211,10.73753,-76.09989
161.159229755,13.70382,11.88695,-76.87157
161.164148331,13.07775,12.66105,-77.10442
161.169067860,12.6171,13.68367,-77.09519
161.173985004,12.27005,15.04785,-76.8551
161.178903580,11.96046,16.75693,-76.68519
161.183822155,11.71899,18.36098,-76.49224
161.188740253,11.543,19.80215,-76.40341
161.193658829,11.40777,21.02444,-76.47303
161.198577404,11.22124,22.11065,-76.73466
161.203495503,11.03293,23.07137,-77.13264
161.208414078,10.90477,23.91572,-77.47964
161.213332653,10.76431,24.64097,-77.72545
161.218250752,10.53983,25.28818,-77.93715
161.225628376,10.00531,26.17491,-78.29593
161.230546475,9.473531,26.83191,-78.73534
161.235465050,8.949892,27.46151,-79.23132
161.240383625,8.493562,28.0243,-79.73003
161.245301724,8.106898,28.49426,-80.1992
161.250220299,7.767411,28.88043,-80.61563
161.255138874,7.452538,29.22088,-80.99096
161.260056973,7.135171,29.50951,-81.35902
161.264975548,6.82981,29.7811,-81.73116
161.269894123,6.580794,30.00772,-82.06329
161.274812222,6.383269,30.18896,-82.3558
161.279730797,6.24321,30.32691,-82.58023
161.284649372,6.131942,30.43162,-82.76217
161.292026520,5.974678,30.55434,-83.02549
161.296945095,5.888013,30.6253,-83.16328
161.301863194,5.816853,30.69565,-83.28966
161.306781769,5.740175,30.76101,-83.42074
161.311700344,5.665795,30.81297,-83.53796
161.316618443,5.608737,30.85843,-83.6394
161.321537018,5.557416,30.89522,-83.72964
161.326455593,5.51919,30.92727,-83.80707
161.331373692,5.48195,30.95682,-83.87797
161.336294174,5.445327,30.99285,-83.95845
161.341210842,5.404192,31.02924,-84.0423
161.348587990,5.334298,31.08464,-84.17513
161.353506565,5.293065,31.12187,-84.26186
161.358424664,5.273508,31.15677,-84.335
161.363343239,5.250584,31.17842,-84.41635
161.368261814,5.199145,31.19708,-84.52052
161.373179913,5.150136,31.21654,-84.6198
161.378098488,5.104067,31.22016,-84.70531
161.383017063,5.059958,31.23321,-84.79965
161.387935162,5.019843,31.23682,-84.8884
161.392853737,4.971428,31.23398,-84.97654
161.397772312,4.921494,31.22465,-85.05913
161.402689934,4.865977,31.20843,-85.14268
161.407609940,4.807353,31.18218,-85.22424
161.414986611,4.708992,31.11909,-85.33494
161.419904709,4.643071,31.06931,-85.3983
161.424823284,4.578282,31.0219,-85.45626
161.429741383,4.508159,30.9681,-85.51087
161.434659958,4.43805,30.92462,-85.56938
161.439578533,4.359732,30.87847,-85.629
161.444496631,4.285891,30.83502,-85.68826
161.449415207,4.208795,30.79424,-85.75066
161.454333782,4.134702,30.75531,-85.81231
161.459251404,4.062757,30.71754,-85.87494
161.464170456,3.990648,30.67478,-85.93509
161.469089031,3.919319,30.63577,-85.99548
161.474006653,3.849417,30.60172,-86.05891
161.478925228,3.780865,30.57165,-86.12241
161.486303329,3.692871,30.53661,-86.20806
161.491221428,3.644712,30.52297,-86.25739
161.496140003,3.60594,30.52167,-86.30981
161.501058578,3.575787,30.52923,-86.36021
161.505976677,3.550468,30.54034,-86.41017
161.510895252,3.525041,30.55096,-86.46112
161.515812874,3.503885,30.56582,-86.51229
161.520731926,3.4804,30.57499,-86.56126
161.525650501,3.46075,30.58725,-86.60988
161.530568123,3.439727,30.60135,-86.66161
161.535486698,3.41519,30.61443,-86.7178
161.540405750,3.389885,30.62282,-86.77362
161.545323372,3.358416,30.63253,-86.83498
161.550241947,3.327471,30.64488,-86.89678
161.555160522,3.295107,30.65351,-86.95869
161.560078621,3.265947,30.66496,-87.02354
161.567456722,3.215214,30.6658,-87.10828
161.572375297,3.189463,30.68324,-87.16666
161.577293396,3.166329,30.6981,-87.22095
161.582211971,3.149799,30.72248,-87.27744
161.587129593,3.12065,30.71994,-87.32971
161.592048168,3.100986,30.74434,-87.38719
161.596967220,3.078932,30.76441,-87.44598
161.601884842,3.053823,30.76597,-87.50512
161.606803417,3.029349,30.78477,-87.56489
161.611724377,3.009204,30.81168,-87.62488
161.616640091,2.984131,30.82438,-87.68972
161.621558666,2.960959,30.84358,-87.74754
161.626477241,2.93961,30.87903,-87.81659
161.631395340,2.896547,30.88628,-87.8857
161.638773441,2.845835,30.95218,-88.00372
161.643692017,2.796357,30.97241,-88.07686
161.648609638,2.750947,31.02579,-88.16123
161.653528690,2.69394,31.0506,-88.23972
161.658446312,2.649494,31.11152,-88.31978
161.663364887,2.614163,31.17429,-88.38734
161.668283462,2.589448,31.25065,-88.44882
161.673201561,2.566431,31.3264,-88.50371
161.678120136,2.558619,31.4462,-88.56418
161.683038711,2.560417,31.56622,-88.60804
161.690416336,2.587584,31.77718,-88.65171
161.695334911,2.615601,31.94173,-88.67253
161.700253487,2.659164,32.1315,-88.68645
161.705171108,2.713788,32.35065,-88.69946
161.710090160,2.76919,32.58717,-88.70606
161.715008736,2.823061,32.84489,-88.70444
161.719926357,2.895046,33.13343,-88.69655
161.724844932,2.976708,33.44387,-88.68047
161.729763985,3.057359,33.78714,-88.66894
161.734681606,3.13675,34.16426,-88.66463
161.739600182,3.209503,34.57921,-88.66919
161.744518280,3.263333,35.03359,-88.68911
161.749436855,3.318534,35.53231,-88.71101
161.754355431,3.371753,36.08125,-88.73769
161.761732578,3.422419,37.00822,-88.80482
161.766651630,3.454998,37.70708,-88.85313
161.771570206,3.445436,38.47664,-88.92897
161.776487827,3.461914,39.31066,-88.98918
161.781406403,3.48364,40.24173,-89.06317
161.786325455,3.52208,41.27605,-89.13351
161.791243076,3.510455,42.42545,-89.23298
161.796161652,3.412995,43.72292,-89.39712
161.801080227,3.209153,45.15698,-89.64771
161.805998325,2.885335,46.7201,-89.99284
161.810916901,2.409338,48.40407,-90.46136
161.815835476,1.767965,50.21239,-91.07938
161.820753574,0.9487668,52.15115,-91.85335
161.828131676,-0.6443492,55.25047,-93.36629
161.833049297,-1.949278,57.42002,-94.62659
161.837967873,-3.473289,59.6561,-96.14497
161.842886925,-5.285381,61.93163,-97.95513
161.847804546,-7.495947,64.20793,-100.217
161.852723122,-10.12551,66.39045,-102.9266
161.857641697,-13.19884,68.37157,-106.0571
161.862559795,-16.89089,70.12179,-109.74
161.867478371,-21.34041,71.68726,-114.106
161.872396946,-26.45185,73.01952,-119.0582
161.877315044,-32.29532,74.1079,-124.6611
161.882233620,-38.79092,74.97162,-130.8404
161.887152195,-45.61822,75.57084,-137.3151
161.892070293,-52.35263,75.95605,-143.5857
161.899448395,-61.93572,76.27908,-152.5274
161.904366016,-68.02103,76.34923,-158.2177
161.909284592,-73.34927,76.2229,-163.141
161.914203167,-78.46439,75.96366,-167.9597
161.919121265,-82.94408,75.62369,-172.3081
161.924039841,-85.8839,75.32746,-175.2083
161.928958416,-87.13206,75.09144,-176.4708
161.933876514,-87.1637,74.9319,-176.5413
161.938795090,-86.48162,74.84298,-175.9182
161.943713665,-85.28535,74.77805,-174.7538
161.948631763,-83.68087,74.70766,-173.1397
161.953550339,-81.80094,74.62415,-171.2148
161.958468914,-79.79323,74.52349,-169.1318
161.965846062,-76.75008,74.31735,-165.9264
161.970764637,-74.76621,74.14281,-163.8128
161.975682735,-72.84902,73.94479,-161.7599
161.980601311,-70.99695,73.73225,-159.7719
161.985519886,-69.18279,73.50887,-157.8255
161.990437984,-67.36379,73.27264,-155.8846
161.995356560,-65.54092,73.01887,-153.9468
162.000275135,-63.70934,72.74455,-152.0073
162.005193233,-61.85899,72.44598,-150.0595
162.010111809,-59.97243,72.12411,-148.0871
162.015030384,-58.03133,71.77951,-146.0745
162.019948483,-56.03348,71.41212,-144.0189
162.024867058,-53.97218,71.01689,-141.9143
162.029785633,-51.84717,70.59151,-139.7576
162.034703732,-49.67251,70.13315,-137.5619
162.039622307,-47.44761,69.635,-135.3254
162.046999455,-44.05188,68.80974,-131.9197
162.051918030,-41.78048,68.20937,-129.6422
162.056836605,-39.53467,67.56653,-127.386
162.061754704,-37.32759,66.88108,-125.1615
162.066673279,-35.16854,66.15101,-122.9768
162.071591854,-33.06684,65.37146,-120.84
162.076509953,-31.03074,64.54071,-118.7577
162.081428528,-29.06445,63.65631,-116.7357
162.086347103,-27.16786,62.71941,-114.7825
162.091265202,-25.34449,61.73705,-112.9066
162.096183777,-23.58402,60.69479,-111.0903
162.101102352,-21.91213,59.65808,-109.3791
162.106020451,-20.27678,58.53953,-107.7104
162.110944271,-18.69832,57.38652,-106.1074
162.118316174,-16.44481,55.60896,-103.8369
162.123234749,-15.02409,54.39953,-102.4143
162.128153324,-13.67372,53.15239,-101.0559
162.133071423,-12.38434,51.93061,-99.77011
162.137994766,-11.1587,50.65077,-98.56061
162.142908573,-9.992218,49.34679,-97.40068
162.147826672,-8.866719,48.02408,-96.28467
162.152745247,-7.779294,46.6844,-95.20898
162.160122395,-6.194082,44.64856,-93.65252
162.165044308,-5.158087,43.27521,-92.64866
162.169959545,-4.135939,41.87767,-91.65778
162.174877644,-3.130512,40.5173,-90.71738
162.179796219,-2.145062,39.11861,-89.79192
162.184714794,-1.185628,37.72308,-88.90496
162.189632893,-0.256546,36.32835,-88.05567
162.194551468,0.6337529,34.93747,-87.22952
162.199470043,1.481375,33.54735,-86.42449
162.204388142,2.280646,32.15627,-85.63664
162.209306717,3.033654,30.766,-84.86255
162.214225292,3.74289,29.37851,-84.0989
162.219142914,4.4054,27.98947,-83.34441
162.224061966,5.031577,26.59488,-82.5913
162.231439114,5.894236,24.48116,-81.45765
162.236357689,6.414966,23.05194,-80.70289
162.241276264,6.89652,21.63415,-79.96964
162.246194363,7.322007,20.18477,-79.22972
162.251112938,7.693629,18.73286,-78.48775
162.256031513,8.009604,17.28695,-77.75385
162.260949612,8.281841,15.85993,-77.03072
162.265868187,8.527137,14.46055,-76.32278
162.270786762,8.772947,13.0876,-75.63212
162.275704384,9.011603,11.74601,-74.99962
162.280623436,9.218885,10.47354,-74.48013
162.285542011,9.408693,9.288508,-74.10485
162.290459633,9.652157,8.20152,-73.84928
162.295378208,10.05893,7.210707,-73.65121
162.302756310,11.18995,5.921929,-73.35356
162.307674408,12.34106,5.18152,-73.16168
162.312592983,13.73524,4.558147,-72.98829
162.317511082,15.26124,4.057518,-72.87451
162.322429657,16.74913,3.679827,-72.86929
162.327348232,18.04825,3.42121,-73.00252
162.332265854,19.05953,3.309748,-73.30228
162.337184906,19.73941,3.360112,-73.79474
162.342103481,20.09513,3.595412,-74.44462
162.347021103,20.179,4.005688,-75.21333
162.351939678,20.0693,4.568269,-76.0586
162.356858730,19.85209,5.246615,-76.93027
162.361776352,19.60609,5.97884,-77.78495
162.369154453,18.40346,7.26404,-78.95211
162.374073029,17.55653,8.146746,-79.70354
162.378991127,16.43824,8.868953,-80.3887
162.383909702,15.33773,9.47156,-80.92123
162.388827324,14.48051,10.04095,-81.19242
162.393746376,13.78805,10.65345,-81.20274
162.398664951,13.20243,11.35795,-81.00179
162.403582573,12.72429,12.30338,-80.62225
162.408501148,12.31953,13.5779,-80.1461
162.413420200,12.03683,15.14627,-79.79201
162.418337822,11.88136,16.61883,-79.51821
162.423256397,11.7948,17.95963,-79.39314
162.430634499,11.75655,19.73044,-79.57117
162.435552597,11.76657,20.73579,-79.87281
162.440471172,11.80255,21.6465,-80.20823
162.445389747,11.85999,22.41834,-80.48138
162.450307846,11.84162,23.10023,-80.66608
162.455226421,11.72948,23.73895,-80.8081
162.460144043,11.49895,24.32133,-80.95213
162.465062618,11.15967,24.87869,-81.14945
162.469981670,10.67882,25.48476,-81.51015
162.474899292,10.12381,26.11301,-81.98059
162.479817867,9.636736,26.71879,-82.47142
162.484736442,9.220722,27.25795,-82.94427
162.489654541,8.847355,27.70445,-83.3643
162.497032642,8.317649,28.30655,-83.95752
162.501951218,7.951963,28.63387,-84.34787
162.506869316,7.593018,28.93353,-84.76242
162.511787891,7.274197,29.18179,-85.14202
162.516706467,7.002738,29.35826,-85.48069
162.521624088,6.78859,29.50288,-85.75426
162.526543140,6.61508,29.61249,-85.98163
162.531461716,6.447009,29.68619,-86.17463
162.536379337,6.292468,29.76347,-86.35705
162.541303635,6.150202,29.83678,-86.52982
162.546216011,6.034308,29.90866,-86.68634
162.551134586,5.930299,29.9607,-86.8242
162.556053162,5.853522,29.99328,-86.92749
162.560971260,5.78831,30.01673,-87.01742
162.568349361,5.715144,30.05707,-87.13679
162.573267937,5.661595,30.07899,-87.21893
162.578185558,5.610615,30.11127,-87.30408
162.583104610,5.561273,30.12946,-87.38461
162.588023186,5.505308,30.14746,-87.4679
162.592940807,5.450045,30.16779,-87.55302
162.597859383,5.388941,30.19035,-87.64018
162.602778435,5.343319,30.21085,-87.71587
162.607696056,5.294052,30.23288,-87.79437
162.612614632,5.262606,30.25387,-87.85719
162.617537975,5.22972,30.27052,-87.91749
162.622451305,5.197522,30.28989,-87.97894
162.627369881,5.175341,30.3096,-88.03372
162.634747028,5.137135,30.3201,-88.11211
162.639666080,5.11544,30.32354,-88.15782
162.644584656,5.09418,30.31951,-88.19901
162.649502277,5.067352,30.30955,-88.2401
162.654420853,5.035384,30.27834,-88.27429
162.659339905,4.99983,30.2541,-88.30811
162.664257526,4.95408,30.2219,-88.34364
162.669176102,4.91072,30.1855,-88.37215
162.674094677,4.864864,30.15576,-88.40195
162.679012775,4.814074,30.12272,-88.43258
162.683931351,4.765214,30.09264,-88.45983
162.688849926,4.714806,30.06217,-88.48801
162.693768024,4.663814,30.03163,-88.5159
162.698686600,4.610548,29.9975,-88.54102
162.703604698,4.56005,29.96981,-88.56177
162.708523273,4.51333,29.95032,-88.57477
162.713441849,4.470983,29.94778,-88.58062
162.720818996,4.436725,29.98457,-88.58042
162.725737572,4.42869,30.02342,-88.57722
162.730656147,4.421253,30.06693,-88.57794
162.735574245,4.416255,30.11415,-88.58362
162.740492821,4.411092,30.16309,-88.59313
162.745411396,4.404195,30.21268,-88.60632
162.750329494,4.394474,30.2629,-88.62477
162.755248070,4.38191,30.30953,-88.64565
162.760166645,4.366473,30.3553,-88.66975
162.765088081,4.348737,30.39793,-88.69608
162.770003319,4.33106,30.43761,-88.72141
162.774921417,4.311914,30.47647,-88.75006
162.779839992,4.292552,30.51222,-88.77766
162.784758568,4.27436,30.54638,-88.80423
162.789676666,4.259308,30.5798,-88.83182
162.797054291,4.238736,30.62257,-88.8724
162.801972866,4.226216,30.64752,-88.89931
162.806890964,4.217443,30.6708,-88.92278
162.811809540,4.210252,30.69782,-88.94854
162.816728115,4.203299,30.72378,-88.97578
162.821646213,4.194508,30.74924,-89.00554
162.826564789,4.183493,30.76934,-89.03782
162.831483364,4.172798,30.78801,-89.07193
162.836401463,4.159123,30.80612,-89.11012
162.841320038,4.142183,30.82295,-89.15217
162.846238136,4.124652,30.83863,-89.19593
162.851156712,4.106016,30.85134,-89.24052
162.856075287,4.085685,30.86083,-89.28509
162.863452435,4.053273,30.87735,-89.35815
162.868371010,4.032236,30.88809,-89.40755
162.873289585,4.007059,30.90178,-89.46214
162.878207684,3.985981,30.92108,-89.52067
162.883126259,3.957318,30.92724,-89.57862
162.888044834,3.934045,30.94539,-89.63805
162.892962933,3.908689,30.95993,-89.70195
162.897881508,3.880745,30.95495,-89.74954
162.902800083,3.860286,30.98552,-89.80531
162.907718182,3.841837,31.00978,-89.85435
162.912636757,3.825933,31.04207,-89.91022
162.917554378,3.808489,31.08472,-89.959
162.922472954,3.800174,31.1499,-90.00861
162.929851055,3.803561,31.26915,-90.06799
162.934769154,3.816793,31.36606,-90.10165
162.939687729,3.845166,31.48001,-90.128
162.944606304,3.886806,31.61038,-90.14594
162.949524403,3.938834,31.75389,-90.15192
162.954442978,3.998853,31.92217,-90.15273
162.959361553,4.067596,32.11797,-90.15615
162.964279652,4.132576,32.33648,-90.15928
162.969198227,4.175692,32.56646,-90.16688
162.974116802,4.225858,32.84264,-90.17625
162.979034424,4.271315,33.1521,-90.1907
162.983953476,4.307729,33.50135,-90.21387
162.991330624,4.36193,34.10315,-90.24596
162.996249199,4.401946,34.57889,-90.27251
163.001167774,4.432468,35.08863,-90.29277
163.006085873,4.493939,35.68443,-90.31081
163.011004448,4.543499,36.34625,-90.34062
163.015923023,4.614614,37.07769,-90.35104
163.020841122,4.696373,37.90194,-90.3685
163.025759697,4.836487,38.82517,-90.34908
163.030678272,4.984588,39.83589,-90.32074
163.035595894,5.122052,40.99273,-90.30033
163.040514946,5.154339,42.28675,-90.34985
163.045433521,5.068792,43.71606,-90.49263
163.050351143,4.834482,45.25898,-90.74203
163.057729244,4.208161,47.81297,-91.31746
163.062647343,3.61188,49.67058,-91.84672
163.067565918,2.87605,51.67529,-92.50265
163.072484493,1.990619,53.8025,-93.31666
163.077402592,0.9415281,56.04379,-94.31656
163.082321167,-0.2981472,58.38879,-95.53786
163.087239742,-1.804803,60.80029,-97.07642
163.092157364,-3.695413,63.20074,-99.05238
163.097076416,-5.96264,65.49213,-101.4595
163.101994991,-8.525169,67.54691,-104.1646
163.106912613,-11.57661,69.36783,-107.322
163.111831188,-15.36473,70.99741,-111.1406
163.116750240,-19.64109,72.35296,-115.3887
