Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.752494812,-0.09113478,0.007264623,-0.222855,-0.5384181,0.04473624,0.8160957,36.38219,-1.905907,-35.5084,990.3859
0.757412434,-0.02923725,-0.2889051,0.08189409,-0.5374021,0.04467253,0.8199696,37.06993,-2.217255,-35.51628,990.3859
0.764790535,-0.02922911,0.06663504,-0.1618551,-0.533488,0.03940076,0.8168552,37.06993,-2.217255,-35.51628,990.3859
0.769708634,-0.02919132,-0.1111059,0.2647492,-0.5364624,0.04234406,0.8145463,37.06993,-2.217255,-35.51628,990.3859
0.774627209,-0.09103273,0.007374133,-0.04000713,-0.5384146,0.04328306,0.8155635,37.06993,-2.217255,-35.51628,990.3859
0.779545307,-0.02915471,-0.111078,0.02093602,-0.5364301,0.04324635,0.8184593,37.06993,-2.217255,-35.51628,990.3859
0.784462929,0.03270392,0.2443528,0.0818983,-0.5369108,0.04177966,0.8184162,37.06993,-2.217255,-35.51628,990.3859
0.789381504,-0.1527405,0.06651875,0.1427648,-0.5355291,0.04533183,0.8117213,37.06993,-2.217255,-35.51628,990.3859
0.794299603,-0.09082367,0.007262589,0.1426751,-0.5344738,0.04326405,0.8184438,37.06993,-2.217255,-35.51628,990.3859
0.799218178,-0.02898456,0.1257427,-0.1011248,-0.5379223,0.04520994,0.8170778,37.06993,-2.217255,-35.51628,990.3875
0.804136276,0.09457834,-0.1112126,0.02075561,-0.5364191,0.04129667,0.8183967,37.06993,-2.217255,-35.51628,990.3875
0.809054852,-0.0908078,-0.1111985,0.08166057,-0.5369723,0.04189757,0.8121085,37.0676,-1.911717,-35.50692,990.3875
0.813972950,-0.02898809,0.1258034,0.02065301,-0.5364373,0.04036718,0.8159394,37.0676,-1.911717,-35.50692,990.3875
0.818891525,-0.09079076,-0.1111705,-0.04031625,-0.5418081,0.04126613,0.8174689,37.0676,-1.911717,-35.50692,990.3875
0.823809147,0.1564333,-0.1703337,0.02062708,-0.5350175,0.0438468,0.8131261,37.0676,-1.911717,-35.50692,990.3875
0.828728199,0.09459184,0.007453808,-0.1622165,-0.5369442,0.04521879,0.8170701,37.0676,-1.911717,-35.50692,990.3875
0.836105347,0.03272072,0.06675416,-0.04020847,-0.5354932,0.04478093,0.815102,37.0676,-1.911717,-35.50692,990.3875
0.841022968,0.03268075,-0.1110241,0.08163363,-0.5301045,0.03902594,0.8124456,37.0676,-1.911717,-35.50692,990.3875
0.845942021,-0.09086505,0.1259592,-0.04025367,-0.5379245,0.04810724,0.8186274,37.0676,-1.911717,-35.50692,990.3875
0.850859642,-0.09084684,0.0667215,0.08162674,-0.539889,0.04039062,0.8130553,37.0676,-1.911717,-35.50692,990.3875
0.855778218,0.09461465,-0.1110194,0.02065748,-0.5384206,0.04184801,0.8140609,36.69607,-2.214085,-35.51709,990.3875
0.860696316,-0.1526701,-0.05173523,0.02064452,-0.5378915,0.03888258,0.8163893,36.69607,-2.214085,-35.51709,990.3875
0.865614891,-0.02899063,0.007530318,-0.04028643,-0.5413151,0.04222725,0.8184667,36.69607,-2.214085,-35.51709,990.3875
0.870532990,-0.0907739,-0.3478726,0.020676,-0.536938,0.0432782,0.8165224,36.69607,-2.214085,-35.51709,990.3875
0.875451565,0.03286664,0.06688401,-0.04023585,-0.5340102,0.03945982,0.8134626,36.69607,-2.214085,-35.51709,990.3875
0.880369663,-0.02887779,-0.1108013,-0.04028713,-0.5379321,0.03944255,0.8125232,36.69607,-2.214085,-35.51709,990.3875
0.885288239,-0.09066112,0.007752955,-0.04024268,-0.5359536,0.04134644,0.8159668,36.69607,-2.214085,-35.51709,990.3875
0.890205860,0.1565435,0.00776663,-0.1621108,-0.5403214,0.04365301,0.820932,36.69607,-2.214085,-35.51709,990.3875
0.895124912,-0.02886216,0.1262092,-0.04017301,-0.5418103,0.04416343,0.8190184,36.69607,-2.214085,-35.51709,990.3875
0.902502060,0.03298591,0.06685735,-0.04013517,-0.5398721,0.03987599,0.8144952,36.69607,-2.214085,-35.51709,990.3875
0.907419682,-0.09061832,-0.05159498,0.1427015,-0.5404302,0.04386161,0.8097723,36.37902,-2.196562,-35.9647,990.3875
0.912338734,-0.02877939,0.06694075,-0.1620356,-0.5359593,0.04569693,0.8180485,36.37902,-2.196562,-35.9647,990.3875
0.917256355,-0.02874189,0.0668987,0.02083935,-0.5344656,0.04180179,0.8183969,36.37902,-2.196562,-35.9647,990.3875
0.922174931,-0.02874324,0.1261083,-0.04011087,-0.5389076,0.04232193,0.8145657,36.37902,-2.196562,-35.9647,990.3892
0.927093029,-0.0287252,0.06679597,0.2036629,-0.5393859,0.04374349,0.8165574,36.37902,-2.196562,-35.9647,990.3892
0.932011605,0.2185181,0.06671675,0.1426744,-0.5364711,0.04139643,0.8130594,36.37902,-2.196562,-35.9647,990.3892
0.936929703,-0.2141519,0.1259265,-0.1011638,-0.5355188,0.04434793,0.8121752,36.37902,-2.196562,-35.9647,990.3892
0.941848278,0.0330915,-0.1110476,0.2035854,-0.535978,0.04235755,0.8140572,36.37902,-2.196562,-35.9647,990.3892
0.946766377,-0.02873075,0.007432449,-0.04019528,-0.5340139,0.04428866,0.8160452,36.37902,-2.196562,-35.9647,990.3892
0.951684952,-0.0287127,-0.051768,-0.04017005,-0.5354818,0.04524114,0.8165734,36.37902,-2.196562,-35.9647,990.3892
0.956602574,-0.02869467,-0.2294718,0.08172946,-0.5349265,0.03595741,0.8177277,36.67791,-1.147621,-36.31528,990.3892
0.961520672,-0.02863777,0.007548627,0.1426535,-0.5339968,0.04039838,0.8154348,36.67791,-1.147621,-36.31528,990.3892
0.966439247,-0.02863919,0.1852243,-0.0402092,-0.5389106,0.046185,0.8166317,36.67791,-1.147621,-36.31528,990.3892
0.971357346,0.156725,0.007483304,-0.04020306,-0.5378908,0.03791681,0.8158727,36.67791,-1.147621,-36.31528,990.3892
0.976275921,0.09486387,0.06676738,0.02077846,-0.5363818,0.03881423,0.8207445,36.67791,-1.147621,-36.31528,990.3892
0.981194020,0.09480432,0.06668828,0.08168342,-0.5364373,0.04036718,0.8159394,36.67791,-1.147621,-36.31528,990.3892
0.988571644,0.03289417,-0.1703067,0.08162557,-0.5369176,0.04131038,0.8174301,36.67791,-1.147621,-36.31528,990.3892
0.993489743,0.03287354,0.007406342,0.02063717,-0.5373895,0.03741568,0.8168235,36.67791,-1.147621,-36.31528,990.3892
0.998408318,0.09463494,-0.1110644,-0.04029378,-0.5394056,0.04474552,0.815133,36.67791,-1.147621,-36.31528,990.3892
1.003326416,0.1563963,-0.1109946,-0.1621236,-0.5365216,0.04872584,0.8123237,37.06209,-1.896835,-35.95386,990.3892
1.008244514,0.1562981,0.1851659,0.2035245,-0.5398805,0.04471389,0.8165926,37.06209,-1.896835,-35.95386,990.3892
1.013163090,-0.02916567,-0.1111156,0.08157983,-0.538422,0.04377955,0.815094,37.06209,-1.896835,-35.95386,990.3892
1.018085480,0.1562376,0.2443338,0.02061057,-0.5378863,0.04128339,0.8184083,37.06209,-1.896835,-35.95386,990.3892
1.022999287,0.03255593,-0.170395,0.1424528,-0.5403382,0.04079199,0.8174416,37.06209,-1.896835,-35.95386,990.3892
