Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.467213631,0.3120055,-0.04424288,0.3089978,-0.5298327,0.1575589,0.811874,31.17054,0.3404785,-37.36948,992.3739
0.469673157,0.1265031,0.07423712,0.1870265,-0.5303828,0.1600823,0.8071041,31.17054,0.3404785,-37.36948,992.3739
0.472131729,0.1264634,0.07421385,0.2479049,-0.5363403,0.1558601,0.7953649,31.17054,0.3404785,-37.36948,992.3739
0.474591255,-0.05898076,0.07419056,0.1259527,-0.5363148,0.1596688,0.8003421,31.17054,0.3404785,-37.36948,992.3739
0.477050305,0.1882437,0.1926333,0.2477874,-0.5337351,0.1473785,0.8067243,31.17054,0.3404785,-37.36948,992.3739
0.479508877,0.3117875,0.07410671,0.3086466,-0.5358068,0.1596369,0.802279,31.17604,0.3255965,-36.92254,992.3739
0.481968403,0.249888,0.1333164,0.3694868,-0.5343901,0.1669796,0.8015317,31.17604,0.3255965,-36.92254,992.3739
0.484426975,0.2498095,0.1332745,0.2474965,-0.5334505,0.1680268,0.7981588,31.17604,0.3255965,-36.92254,992.3739
0.486886025,0.1261281,0.01476658,0.1255444,-0.5305116,0.1680443,0.7986208,31.17604,0.3255965,-36.92254,992.3739
0.491804123,0.1260294,-0.04453152,0.1864218,-0.533408,0.1679451,0.8025257,31.17604,0.3255965,-36.92254,992.3739
0.494263649,0.06418837,-0.0445175,0.1254261,-0.5347502,0.1556376,0.8079685,31.17604,0.3255965,-36.92254,992.3721
0.496722221,0.06416821,0.1331956,0.1253867,-0.5284702,0.1553619,0.7996541,31.17604,0.3255965,-36.92254,992.3721
0.499181271,0.1259495,0.07392069,-0.0574641,-0.5353758,0.158306,0.7954353,31.17604,0.3255965,-36.92254,992.3721
0.501640320,0.12591,0.1331305,0.06442825,-0.5363278,0.1611401,0.7999038,31.17604,0.3255965,-36.92254,992.3721
0.504099369,0.1876719,-0.1038434,0.1862823,-0.5358787,0.1641144,0.7975677,31.17604,0.3255965,-36.92254,992.3721
0.506557942,0.1258115,0.07388837,0.003412375,-0.5314891,0.1704453,0.8001624,31.17604,0.3255965,-36.92254,992.3721
0.509017468,0.06397046,-0.04460091,0.1252856,-0.532363,0.1668613,0.8087943,31.17604,0.3255965,-36.92254,992.3721
0.511476040,0.002148923,-0.1038199,-0.05756519,-0.5342745,0.1547034,0.8059925,31.17604,0.3255965,-36.92254,992.3721
0.513935089,0.002148275,0.1331449,0.003390052,-0.5328912,0.1563241,0.7982646,31.17604,0.3255965,-36.92254,992.3721
0.516394615,0.002147627,0.07387006,0.1252633,-0.5338808,0.155855,0.7968011,31.17604,0.3255965,-36.92254,992.3721
0.518853187,-0.1832574,0.01461378,0.1252239,-0.5353308,0.1611127,0.8018369,31.17604,0.3255965,-36.92254,992.3721
0.521312714,-0.05959691,0.07384226,0.2470588,-0.5343668,0.1611487,0.8003736,31.17604,0.3255965,-36.92254,992.3721
